search URL:,https://patents.google.com/?q=%28%22beta+distribution%22+OR+%22beta-binomial%22+OR+%22simulation%22%29+AND+%28%22genetic+variant%22+OR+%22genetic+diagnosis%22%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-6977151-B2,Electrodes linked via conductive oligomers to nucleic acids ,"Clinical Micro Sensors, Inc.","Jon Faiz Kayyem, Stephen D. O'Connor, Michael Gozin, Changjun Yu, Thomas J. Meade",1996-11-05,2002-02-20,2005-12-20,2005-12-20,https://patents.google.com/patent/US6977151B2/en,https://patentimages.storage.googleapis.com/dd/45/9b/d2f9e89f9ba9ba/US06977151-20051220-D00001.png
US-6495323-B1,AC methods for the detection of nucleic acids ,"Clinical Micro Sensors, Inc.","Jon Faiz Kayyem, Stephen D. O'Connor",1996-11-05,2000-09-12,2002-12-17,2002-12-17,https://patents.google.com/patent/US6495323B1/en,https://patentimages.storage.googleapis.com/e8/bc/de/4fa54713ff7e34/US06495323-20021217-D00001.png
US-5833827-A,Capillary array electrophoresis system ,"Hitachi, Ltd.","Takashi Anazawa, Satoshi Takahashi, Hideki Kambara",1995-09-29,1996-09-23,1998-11-10,1998-11-10,https://patents.google.com/patent/US5833827A/en,https://patentimages.storage.googleapis.com/1c/4f/62/c3a7de4c127343/US5833827-drawings-page-2.png
US-7160678-B1,Compositions for the electronic detection of analytes utilizing monolayers ,"Clinical Micro Sensors, Inc.","Jon Faiz Kayyem, Stephen D. O'Connor",1996-11-05,1999-11-30,2007-01-09,2007-01-09,https://patents.google.com/patent/US7160678B1/en,https://patentimages.storage.googleapis.com/07/c4/cc/30c3ccfa315ae7/US7160678-drawings-page-6.png
JP-4072206-B2,Electrode linked to nucleic acid via conductive oligomer ,クリニカル・マイクロ・センサーズ・インコーポレイテッド,"ケイイェム，ジョン・エフ, オコナー，スティーブン・ディ, ゴジン，マイケル, ユ，チャンジュン",1996-11-05,1997-11-05,2008-04-09,2008-04-09,https://patents.google.com/patent/JP4072206B2/en,https://patentimages.storage.googleapis.com/7c/95/ec/1712892416dc38/0004072206-49.png
AU-763494-B2,Electronic methods for the detection of analytes utilizing monolayers ,"Clinical Micro Sensors, Inc.",Changjun Yu,1998-05-06,1999-05-06,2003-07-24,2003-07-24,https://patents.google.com/patent/AU763494B2/en,
DE-60132699-T2,NUCLEIC ACIDS AND POLYPEPTIDES RELATING TO B7 AND THEIR USES FOR IMMUNOMODULATION ,Bristol-Myers Squibb Co.,"Glen E. Hamilton MIKESELL, Han Princeton CHANG, Joshua N. Yardley FINGER, Guchen Morrisville YANG, Robert San Diego PEACH, Henry Princeton SHEN",2000-06-06,2001-06-06,2009-01-29,2009-01-29,https://patents.google.com/patent/DE60132699T2/en,
ES-2373482-T3,VON WILLEBRAND FACTOR EXTRACT PROTEASE (VWF). ,"Juridical Foundation, The Chemo-Sero-Therapeutic Research Institute","Kenji Soejima, Noriko Mimura, Hiroaki Maeda, Chikateru Nozaki, Takayoshi Hamamoto, Tomohiro Nakagaki",2001-04-25,2002-04-25,2012-02-03,2012-02-03,https://patents.google.com/patent/ES2373482T3/en,
CN-100396788-C,Multiplex oligonucleotide addition and target amplification ,帕拉里勒生物科学公司,"M·法翰姆, 郑健标",2001-11-19,2002-11-19,2008-06-25,2008-06-25,https://patents.google.com/patent/CN100396788C/en,https://patentimages.storage.googleapis.com/11/ce/19/9f7d4e8555c328/C0282659100441.png
JP-3906314-B2,Cardiotrophin and its use ,"ジェネンテク・インコーポレイテッド, ザ・リージェンツ・オブ・ザ・ユニバーシティ・オブ・カリフォルニア","ベイカー，ジョフレ, チェン，ケネス, キング，キャスリーン, ペニカ，ダイアン, ウッド・ウィリアム",1994-04-25,1995-04-06,2007-04-18,2007-04-18,https://patents.google.com/patent/JP3906314B2/en,https://patentimages.storage.googleapis.com/6e/d8/1e/ed546b2cc9fdf6/0003906314-19.png
US-5876933-A,Method and system for genotyping ,Perlin; Mark W.,Mark W. Perlin,1994-09-29,1996-07-24,1999-03-02,1999-03-02,https://patents.google.com/patent/US5876933A/en,https://patentimages.storage.googleapis.com/08/44/1b/fd26497e83fa4e/US5876933-drawings-page-2.png
JP-4484967-B2,DNA diagnostic test method and apparatus ,ベス  イスラエル  ディーコネス  メディカル  センター,"ビーグ ジャン, リー ダイツオング",1995-06-06,1996-06-03,2010-06-16,2010-06-16,https://patents.google.com/patent/JP4484967B2/en,https://patentimages.storage.googleapis.com/46/09/6a/446a7e5d714cd0/0004484967-4.png
DE-19608869-C2,"Operating system, in particular for components in a motor vehicle ",Daimler Benz Ag,"Carsten-Uwe Dipl Ing Moeller, Frank Dipl Ing Reh",1996-03-07,1996-03-07,1998-03-26,1998-03-26,https://patents.google.com/patent/DE19608869C2/en,
US-7393645-B2,Compositions for the electronic detection of analytes utilizing monolayers ,"Clinical Micro Sensors, Inc.","Jon Faiz Kayyem, Stephen D. O'Connor",1996-11-05,2005-08-19,2008-07-01,2008-07-01,https://patents.google.com/patent/US7393645B2/en,https://patentimages.storage.googleapis.com/a9/ce/45/77f8d932dc7263/US07393645-20080701-D00001.png
AU-765597-B2,Electronic detection of nucleic acids using monolayers ,"Clinical Micro Sensors, Inc.","Cynthia Bamdad, Changyun Yu",1998-05-06,1999-01-27,2003-09-25,2003-09-25,https://patents.google.com/patent/AU765597B2/en,
JP-2024540883-A,High-throughput prediction of variant effects from conformational dynamics ,インビテ・コーポレイション,"マイケル ニコルディス，ジョン, エル アラヤ，カルロス, マンダース，トビー, コラヴァン，アレクサンドル, キス，ガート",2021-10-13,2022-10-13,2024-11-06,,https://patents.google.com/patent/JP2024540883A/en,
CN-118647717-A,Non-invasive prenatal sample preparation and related methods and uses ,麦利亚德女性健康公司,"D·穆齐, G·古尔德, 王珏皛, C·J·巴蒂, R·帕特尔, S·加尼什, K·特雷廷",2022-01-11,2023-01-10,2024-09-13,,https://patents.google.com/patent/CN118647717A/en,
US-2024352513-A1,Detecting mutations and ploidy in chromosomal segments ,"Natera, Inc.","Joshua Babiarz, Tudor Pompiliu Constantin, Lane A. Eubank, George Gemelos, Matthew Micah Hill, Huseyin Eser Kirkizlar, Matthew Rabinowitz, Onur Sakarya, Styrmir Sigurjonsson, Bernhard Zimmermann",2014-04-21,2024-06-25,2024-10-24,,https://patents.google.com/patent/US20240352513A1/en,https://patentimages.storage.googleapis.com/30/92/2d/7567a6d96b0732/US20240352513A1-20241024-D00001.png
WO-2024038396-A1,Method of detecting cancer dna in a sample ,Inivata Ltd.,"Artur RUUGE, Warren EMMETT, Giovanni Marsico, Tim FORSHEW",2022-08-19,2023-08-17,2024-02-22,,https://patents.google.com/patent/WO2024038396A1/en,
US-2024412808-A1,Detection of cystic fibrosis transmembrane conductance regulator polytg/polyt variations by an ngs-based method ,Laboratory Corporation Of America Holdings,"Qiandong Zeng, Yuanyu Cao",2023-06-08,2024-06-10,2024-12-12,,https://patents.google.com/patent/US20240412808A1/en,https://patentimages.storage.googleapis.com/33/17/d5/c8bb46856beaa9/US20240412808A1-20241212-D00000.png
CN-117178330-A,Method for identifying aggregate phenotype and uses thereof ,露点治疗公司,"W·W·陈, J·C·曼提加, V·余, A·D·邝, P·J·达恩德里克尔, B·A·比特尔, C·张, L·曾, A·斯特芬, D·F·弗莱塔格",2021-03-02,2022-03-01,2023-12-05,,https://patents.google.com/patent/CN117178330A/en,
US-2022406461-A1,Systems and methods for estimating variant-induced disease penetrance and estimating probability of disease occurrence based on the same ,Vanderbilt University,Brett M. Kroncke,2021-06-21,2022-06-21,2022-12-22,,https://patents.google.com/patent/US20220406461A1/en,https://patentimages.storage.googleapis.com/6a/7e/94/1e4b5a55bd5f7d/US20220406461A1-20221222-D00000.png
CN-117063239-A,Methods and related aspects for analyzing molecular responses ,夸登特健康公司,"卡蒂·朱莉娅·奎因, 艾莉西亚·杰德·马克, 埃琳娜·赫尔曼, 江婷婷, 贾斯汀·I·奥德加德, 达里娅·丘多瓦, 凯尔·力明·张, 庄涵宇, 丹尼尔·盖勒",2021-03-05,2022-03-04,2023-11-14,,https://patents.google.com/patent/CN117063239A/en,
WO-2024107599-A1,Method of predicting non-small cell lung cancer (nsclc) patient drug response or time until death or cancer progression from circulating tumor dna (ctdna) utilizing signals from both baseline ctdna level and longitudinal change of ctdna level over time ,"Guardant Health, Inc.","Bojan LOSIC, Katie Julia QUINN, Sean Gordon",2022-11-15,2023-11-10,2024-05-23,,https://patents.google.com/patent/WO2024107599A1/en,
CN-120188220-A,Methods for predicting drug response or time until death or cancer progression in patients with non-small cell lung cancer (NSCLC) from ctDNA using signals from baseline circulating tumor DNA (ctDNA) levels and longitudinal changes in ctDNA levels over time ,夸登特健康公司,"博扬·罗西克, 卡蒂·朱莉娅·奎因, 肖恩·戈登",2022-11-15,2023-11-10,2025-06-20,,https://patents.google.com/patent/CN120188220A/en,
AU-2023379456-A1,In silico drug development and determination of drug activity ,"Foresite Labs, Llc","Mary Helen BLACK, Frederick Dewey, Connor Emdin, Jonathan S. PACKER",2022-11-15,2023-11-14,2025-06-05,,https://patents.google.com/patent/AU2023379456A1/en,
CN-116997800-A,Method for quantifying clonal expansion rate and method for treating clonal hematopoietic and hematological malignancies ,"小利兰·斯坦福大学托管委员会, 密歇根大学董事会, 范德堡大学","悉达多·杰斯瓦尔, 亚历山大·比克, 约书亚·温斯托克",2021-01-25,2022-01-21,2023-11-03,,https://patents.google.com/patent/CN116997800A/en,
CN-113905660-A,Determining genetic risk of non-Mendelian phenotype using information from relatives ,瑟姆巴股份有限公司,M·拉比诺维茨,2019-03-19,2020-03-19,2022-01-07,,https://patents.google.com/patent/CN113905660A/en,https://patentimages.storage.googleapis.com/88/17/fb/8ba95fc5061d7a/HDA0003334160530000011.png
CN-119694384-A,Method and system for detecting genes associated with complex traits based on summary statistical data ,南京医科大学,"曹晨, 王俊杰, 田敏",2024-12-03,2024-12-03,2025-03-25,,https://patents.google.com/patent/CN119694384A/en,
WO-2025085574-A1,Methods for improved predictions of polygenic phenotypes across diverse populations ,Massachusetts Institute Of Technology,"Manolis KELLIS, Yosuke Tanigawa",2023-10-16,2024-10-16,2025-04-24,,https://patents.google.com/patent/WO2025085574A1/en,
WO-2025120153-A1,Methylation quantitative trait loci identification ,Biomodal Limited,"Nick HARDING, Páidí Creed, Jean TEYSSANDIER",2023-12-08,2024-12-06,2025-06-12,,https://patents.google.com/patent/WO2025120153A1/en,
WO-2020232056-A1,Compositions and methods for the treatment of neurological diseases and disorders ,The Regents Of The University Of California,"Varghese John, Barbara Jagodzinska, Patricia SPILMAN, Jesus CAMPAGNA, Kanagasabai VADIVEL, Michael E. Jung",2019-05-13,2020-05-13,2020-11-19,,https://patents.google.com/patent/WO2020232056A1/en,
US-2020182857-A1,Predicting patient response to sodium channel blockers ,"Washington University, Istituti Clinici Scientifici Maugeri Spa Sb","Jonathan Silva, Wandi Zhu, Silvia Priori, Andrea Mazzanti, Kristen Naegle",2018-12-07,2019-12-09,2020-06-11,,https://patents.google.com/patent/US20200182857A1/en,https://patentimages.storage.googleapis.com/53/95/c0/246a8c4a179dbb/US20200182857A1-20200611-D00000.png
EP-4537108-A1,Allelic imbalance of chromatin accessibility in cancer identifies causal risk variants and their mechanisms ,"Dana-Farber Cancer Institute, Inc.","Alexander GUSEV, Dennis GRISHIN",2022-06-10,2023-06-09,2025-04-16,,https://patents.google.com/patent/EP4537108A1/en,
WO-2022067743-A1,"Method for dna single nucleotide variation detection, probe, reagent kit, and application thereof ",李峰,"李峰, 王冠, 许骏鹏",2020-09-30,2020-09-30,2022-04-07,,https://patents.google.com/patent/WO2022067743A1/en,https://patentimages.storage.googleapis.com/42/4b/55/36fb3779f9d15b/PCTCN2020119612-appb-300001.png
RU-2799654-C2,Sequence graph-based tool for determining variation in short tandem repeat areas ,"Иллумина, Инк.","Егор ДОЛЖЕНКО, Майкл Э. ЭБЕРЛЕ",2019-03-07,2020-03-06,2023-07-07,2023-07-07,https://patents.google.com/patent/RU2799654C2/en,https://patentimages.storage.googleapis.com/22/51/67/38fcd57aa5082d/00000001.png
US-2025125006-A1,Determining protein-to-protein interactions ,George Mason University,"Mohsin Saleet Jafri, Leena Nezamuldeen",2023-10-17,2024-10-17,2025-04-17,,https://patents.google.com/patent/US20250125006A1/en,https://patentimages.storage.googleapis.com/f0/1b/67/8e81f5231b21a1/US20250125006A1-20250417-D00000.png
WO-2022208170-A1,The use of the splicing modulator brataplam for slowing progression of huntington's disease ,Novartis Ag,"Martin BEIBEL, Beth Borowsky, Jang-Ho CHA, Thomas Faller, Baltazar Gomez-Mancilla, Helen GU, Caroline GUBSER KELLER, Steven KOVACS, Marc LAISNEY, Wen Lin, Thomas Peters, Nicole RENAUD, Rajeev Sivasankaran",2021-03-29,2022-03-29,2022-10-06,,https://patents.google.com/patent/WO2022208170A1/en,
US-2025201341-A1,Methods and Systems for Identifying Disease-Specific Genetic Variants ,William Gerard KEARNS,William Gerard KEARNS,,2024-11-12,2025-06-19,,https://patents.google.com/patent/US20250201341A1/en,https://patentimages.storage.googleapis.com/eb/b3/47/17bd9e86987b70/US20250201341A1-20250619-D00000.png
CN-1384887-A,Converting diplidy to haploidy for genetic diagnosis ,约翰斯霍普金斯大学,"B·沃戈尔斯滕, K·W·金泽勒, H·炎, N·派帕多普勒斯",1999-10-08,2000-10-06,2002-12-11,,https://patents.google.com/patent/CN1384887A/en,https://patentimages.storage.googleapis.com/3c/02/18/3ead01cf794d99/A0081487900251.png
WO-2024238536-A1,Systems and methods for phasing mutations in tumors ,"Genentech, Inc.","Patrick Michael LEBLANC, Daniel Gregory OREPER, Andrew John WALLACE, Suchit Sushil Jhunjhunwala",2023-05-15,2024-05-14,2024-11-21,,https://patents.google.com/patent/WO2024238536A1/en,
ES-2306078-T3,CHROMOSOME POLYMORPHYSMS 9 INVOLVED IN THE PREMATURE SONG. ,L'oreal,"Olivier De Lacharriere, Jean-Louis Blouin, Claire Deloche, Stylianos Antonarakis, Emmanouil Dermitzakis",2004-01-15,2005-01-14,2008-11-01,2008-11-01,https://patents.google.com/patent/ES2306078T3/en,
EP-1620568-B1,Allele-specific mutation detection assay ,"Afshin Ahmadian, Joakim Lundeberg","Afshin Ahmadian, Joakim Lundeberg",2003-04-24,2004-04-26,2008-12-24,2008-12-24,https://patents.google.com/patent/EP1620568B1/en,https://patentimages.storage.googleapis.com/84/fc/21/16a8e1cd23f4b0/imgf0001.png
TW-200415524-A,Binary prediction tree modeling with many predictors and its uses in clinical and genomic applications ,Univ Duke,"Mike West, Joseph Nevins, Andrdew Huang",2002-10-24,2003-10-24,2004-08-16,,https://patents.google.com/patent/TW200415524A/en,
FR-2755147-A1,Determining presence or localisation of specific DNA sequences ,Pasteur Institut,"Aaron Bensimon, David Bensimon, Xavier Michalet",1996-10-30,1996-10-30,1998-04-30,,https://patents.google.com/patent/FR2755147A1/en,
JP-2001510322-A,Treatment of bipolar mood disorder correlated with a marker on the long arm of chromosome 18 (18q) ,"ザ  リージェンツ  オブ  ザ  ユニバーシティ  オブ  カリフォルニア, ザ  ユニバーシティ  オブ  コスタリカ","ビー． フレマー，ネルソン, レオン，ペトロ, アイ． ロイス，ビクター, アー． サントクュェイル，ロデウェイック, エイチ． バロンデス，サミュエル",1996-03-29,1997-03-27,2001-07-31,,https://patents.google.com/patent/JP2001510322A/en,
CA-2354084-A1,Methods for detection of antiestrogen-resistant breast cancer ,"Sue Hilsenbeck, C. Kent Osborne, Rachel Schiff, The Board Of Regents Of The University Of Texas System, William Friedrichs, Suzanne A. W. Fuqua","Sue Hilsenbeck, C. Kent Osborne, Rachel Schiff, William Friedrichs, Suzanne A. W. Fuqua",1998-12-08,1999-11-29,2000-06-15,,https://patents.google.com/patent/CA2354084A1/en,
US-2023398180-A1,Methods and materials for treating heart failure ,Mayo Foundation For Medical Education And Research,"Andre Terzic, Atta Behfar",2020-11-10,2021-11-10,2023-12-14,,https://patents.google.com/patent/US20230398180A1/en,https://patentimages.storage.googleapis.com/aa/92/05/2a538a8da3bf65/US20230398180A1-20231214-D00000.png
WO-2022173698-A1,Methods and systems for monitoring organ health and disease ,"Illumina, Inc.","Yong Li, Ryan TAFT, Ali Genie CRAWFORD, Nancy Kim",2021-02-09,2022-02-07,2022-08-18,,https://patents.google.com/patent/WO2022173698A1/en,
